cargo_id,record_id,ship_name,origin_port,origin_latitude,origin_longitude,destination_port,destination_latitude,destination_longitude,arrival_year,arrival_month,arrival_day,commodity,quantity,unit,merchant,source_file,line_number,raw_cargo_segment
163074,79638,Auricula,Riga,56.9520033661236,24.1136539340975,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,4.0,lathwood,,,Calder and Co,18891214p.502_p001.txt,267,"18,688 poles, 500 sleeper blocks, 2,150 pcs. lathwood-Calder & Co."
163075,79639,Aurioula,Riga,56.9520033661236,24.1136539340975,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,4.0,poles,,,Calder and Co,18891214p.502_p002.txt,53,"18,688 poles, 500 sleeper blocks, 2,150 pcs. lathwood-Calder & Co."
163076,79639,Aurioula,Riga,56.9520033661236,24.1136539340975,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,4.0,sleeper blocks,,,Calder and Co,18891214p.502_p002.txt,53,"18,688 poles, 500 sleeper blocks, 2,150 pcs. lathwood-Calder & Co."
163077,79639,Aurioula,Riga,56.9520033661236,24.1136539340975,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,4.0,lathwood,,,Calder and Co,18891214p.502_p002.txt,53,"18,688 poles, 500 sleeper blocks, 2,150 pcs. lathwood-Calder & Co."
163133,79668,Gloriana,Uddevalla,58.3509732601018,11.9325193821388,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,5.0,mining timber,,,T. Atkinson,18891214p.502_p001.txt,225,231 lds. mining timber-T. Atkinson
163134,79669,Marion,Riga,56.9520033661236,24.1136539340975,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,5.0,firewood,,,,18891214p.502_p001.txt,243,"2,030 lds. firewood"
163135,79670,City of Lincoln,Boston,42.3595726133805,-71.0574266455077,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,5.0,basswood-churchill,,,Churchill & Sim,18891214p.502_p001.txt,244,"4,647 bxs. basswood-Churchill & Sim 14 bdls. oak-Order"
163136,79670,City of Lincoln,Boston,42.3595726133805,-71.0574266455077,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,5.0,sim,,,Churchill & Sim,18891214p.502_p001.txt,244,"4,647 bxs. basswood-Churchill & Sim 14 bdls. oak-Order"
163137,79670,City of Lincoln,Boston,42.3595726133805,-71.0574266455077,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,5.0,oak,,,Churchill & Sim,18891214p.502_p001.txt,244,"4,647 bxs. basswood-Churchill & Sim 14 bdls. oak-Order"
163138,79671,Hilda,Karlshamn,56.1697410592763,14.8606343730164,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,5.0,pit props,,,,18891214p.502_p001.txt,253,"507, 231 props"
163139,79672,Admiral Tromp,Suudswall,,,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,5.0,deals,,,,18891214p.502_p001.txt,254,"20,849 deals and battens, 29,158 boards, 1,634 bdls. slating battens, 2,049 bdls. palings"
163140,79672,Admiral Tromp,Suudswall,,,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,5.0,battens,,,,18891214p.502_p001.txt,254,"20,849 deals and battens, 29,158 boards, 1,634 bdls. slating battens, 2,049 bdls. palings"
163141,79672,Admiral Tromp,Suudswall,,,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,5.0,boards,,,,18891214p.502_p001.txt,254,"20,849 deals and battens, 29,158 boards, 1,634 bdls. slating battens, 2,049 bdls. palings"
163142,79672,Admiral Tromp,Suudswall,,,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,5.0,slating battens,,,,18891214p.502_p001.txt,254,"20,849 deals and battens, 29,158 boards, 1,634 bdls. slating battens, 2,049 bdls. palings"
163143,79672,Admiral Tromp,Suudswall,,,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,5.0,palings,,,,18891214p.502_p001.txt,254,"20,849 deals and battens, 29,158 boards, 1,634 bdls. slating battens, 2,049 bdls. palings"
163144,79673,Skane,Sandarne,61.2603765627516,17.1444458306885,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,5.0,firewood,,,,18891214p.502_p001.txt,255,"13 fms. firewood, 12 doz. deals, 10,116 doz. boards"
163145,79673,Skane,Sandarne,61.2603765627516,17.1444458306885,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,5.0,deals,,,,18891214p.502_p001.txt,255,"13 fms. firewood, 12 doz. deals, 10,116 doz. boards"
163146,79673,Skane,Sandarne,61.2603765627516,17.1444458306885,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,5.0,boards,,,,18891214p.502_p001.txt,255,"13 fms. firewood, 12 doz. deals, 10,116 doz. boards"
163147,79674,Lofna,Gefle,60.6782700353304,17.1835063783265,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,5.0,deals,,,,18891214p.502_p001.txt,256,"19,035 deals, battens, and boards"
163148,79674,Lofna,Gefle,60.6782700353304,17.1835063783265,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,5.0,battens,,,,18891214p.502_p001.txt,256,"19,035 deals, battens, and boards"
163149,79674,Lofna,Gefle,60.6782700353304,17.1835063783265,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,5.0,boards,,,,18891214p.502_p001.txt,256,"19,035 deals, battens, and boards"
163150,79675,Svern,Brunne,,,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,5.0,firewood,,,"Duus, Brown, and Co",18891214p.502_p001.txt,257,"262 fms. firewood-Duus, Brown, & Co."
163151,79676,Presto,Skutskar,60.6295982909093,17.4141847022097,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,5.0,boards,,,,18891214p.502_p002.txt,12,"3,375 doz. boards, 10,000 bdls. 10 fms. firewood"
163152,79676,Presto,Skutskar,60.6295982909093,17.4141847022097,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,5.0,bundles,,,,18891214p.502_p002.txt,12,"3,375 doz. boards, 10,000 bdls. 10 fms. firewood"
163153,79676,Presto,Skutskar,60.6295982909093,17.4141847022097,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,5.0,firewood,,,,18891214p.502_p002.txt,12,"3,375 doz. boards, 10,000 bdls. 10 fms. firewood"
163154,79677,Absalom,Riga,56.9520033661236,24.1136539340975,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,5.0,lathwood-j r langford,,,J. R. Langford,18891214p.502_p002.txt,13,"6,742 pcs. lathwood-J. R. Langford 6,580 pcs. lathwood-Order"
163155,79677,Absalom,Riga,56.9520033661236,24.1136539340975,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,5.0,lathwood,,,J. R. Langford,18891214p.502_p002.txt,13,"6,742 pcs. lathwood-J. R. Langford 6,580 pcs. lathwood-Order"
163156,79678,Jerbuen,Drammen,59.7478785493119,10.1840215950051,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,5.0,floor boards,,,Simson and Mason,18891214p.502_p002.txt,14,"2,764 doz. floor boards-Simson & Mason"
163157,79679,Thorvoldsen,Riga,56.9520033661236,24.1136539340975,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,5.0,lathwood,,,,18891214p.502_p002.txt,15,"3,412 pcs. lathwood"
163158,79680,Superior,Fredrikstad,59.2139821431688,10.9357039213349,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,5.0,boards,,,,18891214p.502_p002.txt,16,"41,458 boards, 3,750 pcs. redwood, 55,000 bdls. boxes"
163159,79680,Superior,Fredrikstad,59.2139821431688,10.9357039213349,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,5.0,redwood,,,,18891214p.502_p002.txt,16,"41,458 boards, 3,750 pcs. redwood, 55,000 bdls. boxes"
163160,79681,Admiral Tromp,Sundswall,62.3890780504242,17.3063352870027,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,5.0,planks,,,,18891214p.502_p002.txt,43,"20,849 planks and battens, 29,158 boards, 1,623 bdls. slating battens, 2,049 bdls. palings"
163161,79681,Admiral Tromp,Sundswall,62.3890780504242,17.3063352870027,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,5.0,battens,,,,18891214p.502_p002.txt,43,"20,849 planks and battens, 29,158 boards, 1,623 bdls. slating battens, 2,049 bdls. palings"
163162,79681,Admiral Tromp,Sundswall,62.3890780504242,17.3063352870027,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,5.0,boards,,,,18891214p.502_p002.txt,43,"20,849 planks and battens, 29,158 boards, 1,623 bdls. slating battens, 2,049 bdls. palings"
163163,79681,Admiral Tromp,Sundswall,62.3890780504242,17.3063352870027,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,5.0,slating battens,,,,18891214p.502_p002.txt,43,"20,849 planks and battens, 29,158 boards, 1,623 bdls. slating battens, 2,049 bdls. palings"
163164,79681,Admiral Tromp,Sundswall,62.3890780504242,17.3063352870027,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,5.0,palings,,,,18891214p.502_p002.txt,43,"20,849 planks and battens, 29,158 boards, 1,623 bdls. slating battens, 2,049 bdls. palings"
163165,79682,Svarn,Brunne,,,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,5.0,firewood,,,Duus,18891214p.502_p002.txt,46,262 fms. firewood-Duus
163222,79720,Dronning Louise,Laurvig,59.0519993698318,10.0222858306885,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,6.0,staves,,,"Duus, Brown, and Co",18891214p.502_p001.txt,260,"145 lds. staves-Duus, Brown, & Co."
163279,79760,Mercour,Warberg,57.1079632042745,12.2489241693117,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,7.0,mining timber,,,,18891214p.502_p001.txt,224,198 lds. mining timber
163280,79761,Denmark,New York,40.713197770232,-74.0078266455077,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,7.0,cs handles,,,,18891214p.502_p001.txt,237,135 cs. handles
163281,79762,Falke,Bremen,53.0751069869248,8.80453344224812,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,7.0,bee hives,,,,18891214p.502_p001.txt,240,204 bee hives
163362,79811,Durham,Trieste,45.6582454829909,13.7725183386231,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,9.0,oak staves-g m de amicis,,,G. Pagan,18891214p.502_p001.txt,228,"16,993 oak staves-G. M. de Amicis 1,381 bdls. oak staves-G. Pagan"
163363,79811,Durham,Trieste,45.6582454829909,13.7725183386231,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,9.0,oak staves,,,G. Pagan,18891214p.502_p001.txt,228,"16,993 oak staves-G. M. de Amicis 1,381 bdls. oak staves-G. Pagan"
163364,79811,Durham,Trieste,45.6582454829909,13.7725183386231,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,9.0,pieces,,,D. Witt and Co,18891214p.502_p001.txt,228,"3,214 pcs., 90 bdls. oak staves, 167 bdls. parquets-D. Witt & Co."
163365,79811,Durham,Trieste,45.6582454829909,13.7725183386231,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,9.0,oak staves,,,D. Witt and Co,18891214p.502_p001.txt,228,"3,214 pcs., 90 bdls. oak staves, 167 bdls. parquets-D. Witt & Co."
163366,79811,Durham,Trieste,45.6582454829909,13.7725183386231,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,9.0,parquets,,,D. Witt and Co,18891214p.502_p001.txt,228,"3,214 pcs., 90 bdls. oak staves, 167 bdls. parquets-D. Witt & Co."
163367,79811,Durham,Trieste,45.6582454829909,13.7725183386231,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,9.0,from fiume,,,G. M. de Amicis,18891214p.502_p001.txt,228,"3,730 from Fiume-3,730 oak boards, 1,044 oak planks-Order"
163368,79811,Durham,Trieste,45.6582454829909,13.7725183386231,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,9.0,oak boards,,,G. M. de Amicis,18891214p.502_p001.txt,228,"3,730 from Fiume-3,730 oak boards, 1,044 oak planks-Order"
163369,79811,Durham,Trieste,45.6582454829909,13.7725183386231,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,9.0,oak planks,,,G. M. de Amicis,18891214p.502_p001.txt,228,"3,730 from Fiume-3,730 oak boards, 1,044 oak planks-Order"
163370,79812,Bele,Gothenburg,57.70073799777,11.9680483386231,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,9.0,turned wood-maxime,,,W. Uloth and Co,18891214p.502_p001.txt,229,16 pkgs. turned wood-Maxime & Co. 173 pkgs. turned wood-W. Uloth & Co.
163371,79812,Bele,Gothenburg,57.70073799777,11.9680483386231,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,9.0,turned wood,,,W. Uloth and Co,18891214p.502_p001.txt,229,16 pkgs. turned wood-Maxime & Co. 173 pkgs. turned wood-W. Uloth & Co.
163372,79812,Bele,Gothenburg,57.70073799777,11.9680483386231,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,9.0,turned wood,,,A. Barsdorff,18891214p.502_p001.txt,229,"35 cs., 107 bdls. turned wood-A. Barsdorff"
163373,79812,Bele,Gothenburg,57.70073799777,11.9680483386231,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,9.0,doors,,,Maxime & Co.,18891214p.502_p001.txt,229,37 pkgs. doors-Order
163374,79813,Ris,Pyterlaks,,,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,9.0,firewood,,,,18891214p.502_p001.txt,233,185 fms. firewood
163375,79814,Lorne,Konigsberg,54.7112317805089,20.4988802856446,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,9.0,sawn oak,,,sleepers-Order,18891214p.502_p001.txt,247,"4,050 pcs. sawn oak, 400 half-sleepers-Order"
163376,79814,Lorne,Konigsberg,54.7112317805089,20.4988802856446,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,9.0,half-sleepers,,,sleepers-Order,18891214p.502_p001.txt,247,"4,050 pcs. sawn oak, 400 half-sleepers-Order"
163377,79815,Cygnet,Hamburg,53.5381947874472,9.96457836097262,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,9.0,hoops,,,,18891214p.502_p001.txt,250,293 bdls. hoops
163378,79816,Prinses Marie,Flushing,51.45,3.6,LONDON,51.5073509000001,-0.127758299999982,1889.0,Dec,9.0,firewood,,,,18891214p.502_p001.txt,263,145 lds. firewood
163440,79843,Helene,Klaipeda,55.71722,21.12861,LONDON,51.5073509000001,-0.127758299999982,1889.0,Feb,1.0,staves,,,,18890504p.440_p002.txt,62,"1,860 pcs. timber, 8,400 staves"
163441,79844,Lyra,Risoer,58.7177754400355,9.21217460846031,LONDON,51.5073509000001,-0.127758299999982,1889.0,Feb,1.0,firewood,,,"Duus, Brown",18890504p.440_p002.txt,72,"219 fms. firewood-Duus, Brown"
163442,79845,Thyra,Thisted,56.96,8.7,LONDON,51.5073509000001,-0.127758299999982,1889.0,Feb,1.0,deals,,,,18890504p.440_p002.txt,73,"21,550 deals and ends"
163443,79845,Thyra,Thisted,56.96,8.7,LONDON,51.5073509000001,-0.127758299999982,1889.0,Feb,1.0,ends,,,,18890504p.440_p002.txt,73,"21,550 deals and ends"
163444,79846,Albert Edward,Gothenburg,57.70073799777,11.9680483386231,LONDON,51.5073509000001,-0.127758299999982,1889.0,Feb,1.0,doors-nicks,,,W. R. Crow,18890504p.440_p002.txt,75,100 doors-Nicks & Penton 700 doors-W. R. Crow & Son
163445,79846,Albert Edward,Gothenburg,57.70073799777,11.9680483386231,LONDON,51.5073509000001,-0.127758299999982,1889.0,Feb,1.0,penton,,,W. R. Crow,18890504p.440_p002.txt,75,100 doors-Nicks & Penton 700 doors-W. R. Crow & Son
163446,79846,Albert Edward,Gothenburg,57.70073799777,11.9680483386231,LONDON,51.5073509000001,-0.127758299999982,1889.0,Feb,1.0,doors,,,W. R. Crow,18890504p.440_p002.txt,75,100 doors-Nicks & Penton 700 doors-W. R. Crow & Son
163455,79848,Delta,Fredrikstad,59.2139821431688,10.9357039213349,LONDON,51.5073509000001,-0.127758299999982,1889.0,Feb,10.0,boards-briesemann,,,Briesemann & Co.,18890413p.382_p001.txt,144,"60,000 boards-Briesemann & Co. 400 boards-Order"
163456,79848,Delta,Fredrikstad,59.2139821431688,10.9357039213349,LONDON,51.5073509000001,-0.127758299999982,1889.0,Feb,10.0,boards,,,Briesemann & Co.,18890413p.382_p001.txt,144,"60,000 boards-Briesemann & Co. 400 boards-Order"
163457,79849,Nicanor,Drammen,59.7478785493119,10.1840215950051,LONDON,51.5073509000001,-0.127758299999982,1889.0,Feb,10.0,firewood,,,,18890413p.382_p001.txt,145,182 fms. firewood
163458,79850,Commerzienrath Fowler,Klaipeda,55.71722,21.12861,LONDON,51.5073509000001,-0.127758299999982,1889.0,Feb,10.0,sleeper blocks,,,,18890413p.382_p001.txt,146,"1,464 pcs. timber, 1,118 sleeper blocks, 33,150 staves"
163459,79850,Commerzienrath Fowler,Klaipeda,55.71722,21.12861,LONDON,51.5073509000001,-0.127758299999982,1889.0,Feb,10.0,staves,,,,18890413p.382_p001.txt,146,"1,464 pcs. timber, 1,118 sleeper blocks, 33,150 staves"
163460,79851,Solon,Christiania,59.9127593309038,10.7460535835705,LONDON,51.5073509000001,-0.127758299999982,1889.0,Feb,10.0,firewood,,,Duus,18890413p.382_p001.txt,162,10 fms. firewood-Duus
163461,79852,Robilant,New York,40.713197770232,-74.0078266455077,LONDON,51.5073509000001,-0.127758299999982,1889.0,Feb,10.0,staves,,,,18890413p.382_p001.txt,165,"3,833 pcs. staves"
163462,79853,Rialto,Boston,42.3595726133805,-71.0574266455077,LONDON,51.5073509000001,-0.127758299999982,1889.0,Feb,10.0,birch-price,,,R. R. Dobell and Co,18890413p.382_p001.txt,166,"108 pcs. birch-Price & Pierce 1,913 deals-R. R. Dobell & Co."
163463,79853,Rialto,Boston,42.3595726133805,-71.0574266455077,LONDON,51.5073509000001,-0.127758299999982,1889.0,Feb,10.0,deals,,,R. R. Dobell and Co,18890413p.382_p001.txt,166,"108 pcs. birch-Price & Pierce 1,913 deals-R. R. Dobell & Co."
163464,79853,Rialto,Boston,42.3595726133805,-71.0574266455077,LONDON,51.5073509000001,-0.127758299999982,1889.0,Feb,10.0,cs splints,,,Bryant,18890413p.382_p001.txt,166,cs. splints-Bryant
163741,80000,Grain,Drammen,59.7478785493119,10.1840215950051,LONDON,51.5073509000001,-0.127758299999982,1889.0,Feb,11.0,boards-k grain,,,Master,18890316p.308_p002.txt,63,"31,369 boards-K. Grain 10 lds. firewood-Master"
163742,80000,Grain,Drammen,59.7478785493119,10.1840215950051,LONDON,51.5073509000001,-0.127758299999982,1889.0,Feb,11.0,firewood,,,Master,18890316p.308_p002.txt,63,"31,369 boards-K. Grain 10 lds. firewood-Master"
163743,80000,Grain,Drammen,59.7478785493119,10.1840215950051,LONDON,51.5073509000001,-0.127758299999982,1889.0,Feb,11.0,battens,,,K. Grain,18890316p.308_p002.txt,63,"896 battens, 66,044 pcs. flooring-Order"
163744,80000,Grain,Drammen,59.7478785493119,10.1840215950051,LONDON,51.5073509000001,-0.127758299999982,1889.0,Feb,11.0,flooring,,,K. Grain,18890316p.308_p002.txt,63,"896 battens, 66,044 pcs. flooring-Order"
163745,80001,Avena,Uddevalla,58.3509732601018,11.9325193821388,LONDON,51.5073509000001,-0.127758299999982,1889.0,Feb,11.0,mouldings,,,"Dolton, Bournes, and Dolton",18890316p.308_p002.txt,64,"580 bdls. mouldings, 470 doors-Dolton, Bournes, & Dolton"
163746,80001,Avena,Uddevalla,58.3509732601018,11.9325193821388,LONDON,51.5073509000001,-0.127758299999982,1889.0,Feb,11.0,doors,,,"Dolton, Bournes, and Dolton",18890316p.308_p002.txt,64,"580 bdls. mouldings, 470 doors-Dolton, Bournes, & Dolton"
163747,80002,Orion,"Port Plakeley, W.I.",,,LONDON,51.5073509000001,-0.127758299999982,1889.0,Feb,11.0,pine,,,,18890316p.308_p002.txt,65,"5,958 pcs. pine"
163748,80003,Hodora,New York,40.713197770232,-74.0078266455077,LONDON,51.5073509000001,-0.127758299999982,1889.0,Feb,11.0,pieces,,,H. Herrmann,18890316p.308_p002.txt,67,"4,872 pcs., 2 cs. lumber-Churchill & Sim 1,601 pcs., 1 car, 2,668 pcs. and bdls., 631 bdls. lumber - H. Herrmann"
163749,80003,Hodora,New York,40.713197770232,-74.0078266455077,LONDON,51.5073509000001,-0.127758299999982,1889.0,Feb,11.0,cs lumber-churchill,,,H. Herrmann,18890316p.308_p002.txt,67,"4,872 pcs., 2 cs. lumber-Churchill & Sim 1,601 pcs., 1 car, 2,668 pcs. and bdls., 631 bdls. lumber - H. Herrmann"
163750,80003,Hodora,New York,40.713197770232,-74.0078266455077,LONDON,51.5073509000001,-0.127758299999982,1889.0,Feb,11.0,sim,,,H. Herrmann,18890316p.308_p002.txt,67,"4,872 pcs., 2 cs. lumber-Churchill & Sim 1,601 pcs., 1 car, 2,668 pcs. and bdls., 631 bdls. lumber - H. Herrmann"
163751,80003,Hodora,New York,40.713197770232,-74.0078266455077,LONDON,51.5073509000001,-0.127758299999982,1889.0,Feb,11.0,car,,,H. Herrmann,18890316p.308_p002.txt,67,"4,872 pcs., 2 cs. lumber-Churchill & Sim 1,601 pcs., 1 car, 2,668 pcs. and bdls., 631 bdls. lumber - H. Herrmann"
163752,80003,Hodora,New York,40.713197770232,-74.0078266455077,LONDON,51.5073509000001,-0.127758299999982,1889.0,Feb,11.0,bundles,,,H. Herrmann,18890316p.308_p002.txt,67,"4,872 pcs., 2 cs. lumber-Churchill & Sim 1,601 pcs., 1 car, 2,668 pcs. and bdls., 631 bdls. lumber - H. Herrmann"
163753,80003,Hodora,New York,40.713197770232,-74.0078266455077,LONDON,51.5073509000001,-0.127758299999982,1889.0,Feb,11.0,lumber,,,H. Herrmann,18890316p.308_p002.txt,67,"4,872 pcs., 2 cs. lumber-Churchill & Sim 1,601 pcs., 1 car, 2,668 pcs. and bdls., 631 bdls. lumber - H. Herrmann"
163754,80004,Bele,Gothenburg,57.70073799777,11.9680483386231,LONDON,51.5073509000001,-0.127758299999982,1889.0,Feb,11.0,cs sashes,,,J. W. Uloth and Co,18890316p.308_p002.txt,68,"35 cs. sashes, 38 bdls. doors-Hunt, Leachars, & Co. 14 cs. 162 bgs. turned wood-J. W. Uloth & Co."
163755,80004,Bele,Gothenburg,57.70073799777,11.9680483386231,LONDON,51.5073509000001,-0.127758299999982,1889.0,Feb,11.0,doors-hunt,,,J. W. Uloth and Co,18890316p.308_p002.txt,68,"35 cs. sashes, 38 bdls. doors-Hunt, Leachars, & Co. 14 cs. 162 bgs. turned wood-J. W. Uloth & Co."
163756,80004,Bele,Gothenburg,57.70073799777,11.9680483386231,LONDON,51.5073509000001,-0.127758299999982,1889.0,Feb,11.0,leachars,,,J. W. Uloth and Co,18890316p.308_p002.txt,68,"35 cs. sashes, 38 bdls. doors-Hunt, Leachars, & Co. 14 cs. 162 bgs. turned wood-J. W. Uloth & Co."
163757,80004,Bele,Gothenburg,57.70073799777,11.9680483386231,LONDON,51.5073509000001,-0.127758299999982,1889.0,Feb,11.0,turned wood,,,J. W. Uloth and Co,18890316p.308_p002.txt,68,"35 cs. sashes, 38 bdls. doors-Hunt, Leachars, & Co. 14 cs. 162 bgs. turned wood-J. W. Uloth & Co."
163758,80004,Bele,Gothenburg,57.70073799777,11.9680483386231,LONDON,51.5073509000001,-0.127758299999982,1889.0,Feb,11.0,turned wood,,,Maxime and Co,18890316p.308_p002.txt,68,2 cs. 16 bgs. turned wood-Maxime & Co.
