origin_port,origin_latitude,origin_longitude,destination_port,destination_latitude,destination_longitude,ship_count
Borga,60.3967119237763,25.6714263787898,LONDONDERRY,55.0114105220001,-7.30041944099997,1
Borga,60.3967119237763,25.6714263787898,IRVINE,55.618333779517,-4.65659498413083,1
Boston,42.3595726133805,-71.0574266455077,HULL,53.7456708999999,-0.336741299999971,1
Boston,42.3595726133805,-71.0574266455077,FLEETWOOD,53.9154477593217,-3.01331410565124,1
Bollsta,60.1097042911734,23.5334899999998,Tilbury Docks,51.454605122463,0.346938878173947,1
Bollsta,60.1097042911734,23.5334899999998,LIVERPOOL,53.4083714,-2.99157259999998,1
Bollsta,60.1097042911734,23.5334899999998,GREENOCK (TILBURY DOCKS),55.9505077629267,-4.75971798437838,1
Bordeaux,44.8383676829183,-0.572658592529262,DOVER,51.1278758,1.31340270000004,1
Bordeaux,44.8383676829183,-0.572658592529262,PLYMOUTH,50.3754565,-4.14265649999993,1
Bordeaux,44.8383676829183,-0.572658592529262,PETERHEAD,57.5065199884148,-1.79653335449211,1
Bordeaux,44.8383676829183,-0.572658592529262,Lerwick,60.155,-1.145,1
Tvedestrand,58.6242330252376,8.92772996826176,DUBLIN,53.346388727,-6.21662037199997,1
Troon,55.5444127055824,-4.67361271972649,DUNDEE,56.4612028818325,-2.96765932817017,1
Trondheim (Drontheim),63.4418008643108,10.4085794921875,YARMOUTH,50.7066653578368,-1.50013614288336,1
Trondheim (Drontheim),63.4418008643108,10.4085794921875,WEXFORD,52.3386830540001,-6.45647567999993,1
Bordeaux,44.8383676829183,-0.572658592529262,SOUTHAMPTON,50.9097004,-1.40435090000005,1
Bordeaux,44.8383676829183,-0.572658592529262,RYE,50.949708,0.737260000000049,1
Bordeaux,44.8383676829183,-0.572658592529262,Queenborough,51.416139674537,0.742809298858174,1
Borga,60.3967119237763,25.6714263787898,FLEETWOOD,53.9154477593217,-3.01331410565124,1
Borga,60.3967119237763,25.6714263787898,DUBLIN,53.346388727,-6.21662037199997,1
Blankaholm,57.5897128870256,16.5276109625465,WISBECH,52.666317,0.158797000000163,1
Blankaholm,57.5897128870256,16.5276109625465,POOLE,50.7150500000001,-1.98724800000002,1
Blankaholm,57.5897128870256,16.5276109625465,BRISTOL,51.4545130000001,-2.58790999999997,1
Bjorneborg,61.4862538765185,21.7956274920657,YARMOUTH,50.7066653578368,-1.50013614288336,1
Bjorneborg,61.4862538765185,21.7956274920657,WISBECH,52.666317,0.158797000000163,1
Bollsta,60.1097042911734,23.5334899999998,BRIDGWATER,51.1326558933295,-3.00590651324461,1
Bodo,67.28,14.405,LIVERPOOL,53.4083714,-2.99157259999998,1
Blaye,45.1276960345872,-0.66292999999989,TRURO,50.2631950000001,-5.05104099999994,1
Blaye,45.1276960345872,-0.66292999999989,NEWRY,54.1483756060001,-6.32235385399997,1
Tvedestrand,58.6242330252376,8.92772996826176,Milford Haven,51.7143060000001,-5.04269709999988,1
Tvedestrand,58.6242330252376,8.92772996826176,LEITH,55.9765554947196,-3.16607291534422,1
Tvedestrand,58.6242330252376,8.92772996826176,HULL,53.7456708999999,-0.336741299999971,1
Tvedestrand,58.6242330252376,8.92772996826176,Granton Harbour,55.9840543311144,-3.22823169311514,1
Bordeaux,44.8383676829183,-0.572658592529262,ABERDEEN,57.1453346208669,-2.10306332275388,1
Bombay,18.9407166375076,72.8346883386231,DUNDEE,56.4612028818325,-2.96765932817017,1
Bolton,53.5768647,-2.42821920000006,LONDON,51.5073509000001,-0.127758299999982,1
Bjorneborg,61.4862538765185,21.7956274920657,HULL,53.7456708999999,-0.336741299999971,1
Bjorneborg,61.4862538765185,21.7956274920657,GLOUCESTER,51.8642449,-2.23815599999989,1
Bjorneborg,61.4862538765185,21.7956274920657,TRURO,50.2631950000001,-5.05104099999994,1
Bjorneborg,61.4862538765185,21.7956274920657,TROON,55.5444127055824,-4.67361271972649,1
Bjorneborg,61.4862538765185,21.7956274920657,Surrey Commercial Docks,51.4970097932452,-0.0483259357263694,1
Bjorneborg,61.4862538765185,21.7956274920657,RUNCORN,53.3420780000001,-2.72967299999999,1
Bjorneborg,61.4862538765185,21.7956274920657,PETERHEAD,57.5065199884148,-1.79653335449211,1
Bjorneborg,61.4862538765185,21.7956274920657,NEWRY,54.1483756060001,-6.32235385399997,1
Uddevalla,58.3509732601018,11.9325193821388,COWES,50.7627850000001,-1.30053299999997,1
Tvedestrand,58.6242330252376,8.92772996826176,TROON,55.5444127055824,-4.67361271972649,1
Tvedestrand,58.6242330252376,8.92772996826176,SUNDERLAND,54.9068690000001,-1.38380099999989,1
Tvedestrand,58.6242330252376,8.92772996826176,SOUTHAMPTON,50.9097004,-1.40435090000005,1
Blaye,45.1276960345872,-0.66292999999989,GOOLE,53.7029410000001,-0.876380999999981,1
Blaye,45.1276960345872,-0.66292999999989,FOWEY,50.3349900000001,-4.63652499999995,1
Blaye,45.1276960345872,-0.66292999999989,DUNDEE,56.4612028818325,-2.96765932817017,1
Blaye,45.1276960345872,-0.66292999999989,CORK,51.9014959520001,-8.44685895399994,1
Bersimis,48.9399537286395,-68.6504143993221,GREENOCK,55.9505077629267,-4.75971798437838,1
Bersimis,48.9399537286395,-68.6504143993221,GLOUCESTER,51.8642449,-2.23815599999989,1
Bjorneborg,61.4862538765185,21.7956274920657,EXETER,50.7184120000001,-3.53389899999991,1
Bjorneborg,61.4862538765185,21.7956274920657,CORK,51.9014959520001,-8.44685895399994,1
Bjorneborg,61.4862538765185,21.7956274920657,Cliffe,51.4619,0.4975,1
Bjorneborg,61.4862538765185,21.7956274920657,ALLOA,56.1163031824617,-3.79518671321335,1
Binic,48.6009798053065,-2.82718145767205,POOLE,50.7150500000001,-1.98724800000002,1
Uddevalla,58.3509732601018,11.9325193821388,SOUTHAMPTON,50.9097004,-1.40435090000005,1
Uddevalla,58.3509732601018,11.9325193821388,NEWRY,54.1483756060001,-6.32235385399997,1
Uddevalla,58.3509732601018,11.9325193821388,MONTROSE,56.7213304436428,-2.46576667724605,1
Uddevalla,58.3509732601018,11.9325193821388,MIDDLESBROUGH,54.5742270000001,-1.23495600000001,1
Uddevalla,58.3509732601018,11.9325193821388,LimerickL,52.660797938,-8.63965508699994,1
Uddevalla,58.3509732601018,11.9325193821388,Lerwick,60.155,-1.145,1
Uddevalla,58.3509732601018,11.9325193821388,INVERNESS,57.4827277738256,-4.22737025390621,1
Uddevalla,58.3509732601018,11.9325193821388,HULL,53.7456708999999,-0.336741299999971,1
Bjorneborg,61.4862538765185,21.7956274920657,Kirkcaldy,56.109236880424,-3.16149504760739,1
Bergen,60.388,5.307,LONDON,51.5073509000001,-0.127758299999982,1
Bergen,60.388,5.307,Lerwick,60.155,-1.145,1
Bersimis,48.9399537286395,-68.6504143993221,BRISTOL,51.4545130000001,-2.58790999999997,1
Bergkvara,56.3939904601259,16.0666587460329,WICK,58.4430600485415,-3.09285166137693,1
Bergkvara,56.3939904601259,16.0666587460329,Tilbury Docks,51.454605122463,0.346938878173947,1
Bergkvara,56.3939904601259,16.0666587460329,Middlesbrough,54.5742270000001,-1.23495600000001,1
Uleaborg,65.0115283017847,25.4736063917974,DOUGLAS,54.1474883509337,-4.47930775924688,1
Uleaborg,65.0115283017847,25.4736063917974,COWES,50.7627850000001,-1.30053299999997,1
Uleaborg,65.0115283017847,25.4736063917974,BRIDGWATER,51.1326558933295,-3.00590651324461,1
Uleaborg,65.0115283017847,25.4736063917974,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,1
Uleaborg,65.0115283017847,25.4736063917974,Aberystwyth,52.415303,-4.08292000000006,1
Uddevalla,58.3509732601018,11.9325193821388,TROON,55.5444127055824,-4.67361271972649,1
Bideford,51.0166840000001,-4.20666599999998,DUNDEE,56.4612028818325,-2.96765932817017,1
Berwick-upon-Tweed,55.7702420000001,-2.00539499999996,FLEETWOOD,53.9154477593217,-3.01331410565124,1
Bersimis,48.9399537286395,-68.6504143993221,INVERNESS,57.4827277738256,-4.22737025390621,1
Bersimis,48.9399537286395,-68.6504143993221,GRIMSBY,53.5674710000001,-0.0807839999998805,1
Uleaborg,65.0115283017847,25.4736063917974,MALDON,51.7318050000001,0.671448000000169,1
Belfast,54.613523371,-5.90696169099994,Tyne Ports,55.0179189721861,-1.42556335449211,1
Bayonne,43.49295,-1.47484,WEXFORD,52.3386830540001,-6.45647567999993,1
Bayonne,43.49295,-1.47484,SLIGO,54.277488562,-8.48034919799994,1
Bayonne,43.49295,-1.47484,Middlesbrough,54.5742270000001,-1.23495600000001,1
Bayonne,43.49295,-1.47484,LONDONDERRY,55.0114105220001,-7.30041944099997,1
Uleaborg,65.0115283017847,25.4736063917974,LimerickL,52.660797938,-8.63965508699994,1
Uleaborg,65.0115283017847,25.4736063917974,Lerwick,60.155,-1.145,1
Uleaborg,65.0115283017847,25.4736063917974,IRVINE,55.618333779517,-4.65659498413083,1
Uleaborg,65.0115283017847,25.4736063917974,HULL,53.7456708999999,-0.336741299999971,1
Uleaborg,65.0115283017847,25.4736063917974,FALMOUTH,50.152571,-5.06627000000003,1
Bergen,60.388,5.307,GOOLE,53.7029410000001,-0.876380999999981,1
Belize,17.505,-88.196,Tyne Ports,55.0179189721861,-1.42556335449211,1
Belize,17.505,-88.196,GLASGOW,55.8582389117887,-4.24254728271348,1
Bergkvara,56.3939904601259,16.0666587460329,GREENOCK,55.9505077629267,-4.75971798437838,1
Bergen,60.388,5.307,Stockton-on-Tees,54.5704551000001,-1.32898209999991,1
Uleaborg,65.0115283017847,25.4736063917974,YARMOUTH,50.7066653578368,-1.50013614288336,1
Bay Verte,46.0149,-64.103,LONDONDERRY,55.0114105220001,-7.30041944099997,1
Bay Verte,46.0149,-64.103,LANCASTER,54.046575,-2.8007399,1
Bay Verte,46.0149,-64.103,GREENOCK,55.9505077629267,-4.75971798437838,1
Bayonne,43.49295,-1.47484,DUBLIN,53.346388727,-6.21662037199997,1
Bay Verte,46.0149,-64.103,WICK,58.4430600485415,-3.09285166137693,1
Bay Verte,46.0149,-64.103,TROON,55.5444127055824,-4.67361271972649,1
Uleaborg,65.0115283017847,25.4736063917974,Tilbury Docks,51.454605122463,0.346938878173947,1
Uleaborg,65.0115283017847,25.4736063917974,Surrey Commercial Docks,51.4970097932452,-0.0483259357263694,1
Uleaborg,65.0115283017847,25.4736063917974,STIRLING,56.1173485571869,-3.93919047158875,1
Uleaborg,65.0115283017847,25.4736063917974,SOUTHAMPTON,50.9097004,-1.40435090000005,1
Uleaborg,65.0115283017847,25.4736063917974,RYE,50.949708,0.737260000000049,1
Uleaborg,65.0115283017847,25.4736063917974,ROCHESTER,51.3880000000001,0.506721000000084,1
Uleaborg,65.0115283017847,25.4736063917974,PLYMOUTH,50.3754565,-4.14265649999993,1
Uleaborg,65.0115283017847,25.4736063917974,NEWRY,54.1483756060001,-6.32235385399997,1
Uleaborg,65.0115283017847,25.4736063917974,MONTROSE,56.7213304436428,-2.46576667724605,1
Umea,63.8253913595555,20.2604183386227,Llanelli,51.680886,-4.16024800000002,1
Bay Verte,46.0149,-64.103,AYR,55.4703747229195,-4.63760140747054,1
Batvik,60.0919757111263,24.3585612539673,Tyne Ports,55.0179189721861,-1.42556335449211,1
Batvik,60.0919757111263,24.3585612539673,Stockton-on-Tees,54.5704551000001,-1.32898209999991,1
Batvik,60.0919757111263,24.3585612539673,PLYMOUTH,50.3754565,-4.14265649999993,1
Batvik,60.0919757111263,24.3585612539673,NEWPORT,51.584151,-2.99766399999993,1
Batvik,60.0919757111263,24.3585612539673,LIVERPOOL,53.4083714,-2.99157259999998,1
Batiscan,46.506556366264,-72.2465316613769,GRIMSBY,53.5674710000001,-0.0807839999998805,1
Batiscan,46.506556366264,-72.2465316613769,DUNDEE,56.4612028818325,-2.96765932817017,1
Bathurst,47.6166891460061,-65.6489329153442,WIGTOWN,54.8676447222298,-4.44449749206541,1
Umea,63.8253913595555,20.2604183386227,INVERNESS,57.4827277738256,-4.22737025390621,1
Umea,63.8253913595555,20.2604183386227,GOOLE,53.7029410000001,-0.876380999999981,1
Umea,63.8253913595555,20.2604183386227,Deptford,51.478,-0.0265,1
Umea,63.8253913595555,20.2604183386227,CHESTER,53.1933920000001,-2.8930749999999,1
Umea,63.8253913595555,20.2604183386227,Borden,51.334,0.703,1
Umea,63.8253913595555,20.2604183386227,Berwick-upon-Tweed,55.7702420000001,-2.00539499999996,1
Bathurst,47.6166891460061,-65.6489329153442,GLASGOW,55.8582389117887,-4.24254728271348,1
Bathurst,47.6166891460061,-65.6489329153442,EXETER,50.7184120000001,-3.53389899999991,1
Bathurst,47.6166891460061,-65.6489329153442,COWES,50.7627850000001,-1.30053299999997,1
Bathurst,47.6166891460061,-65.6489329153442,WEXFORD,52.3386830540001,-6.45647567999993,1
Bathurst,47.6166891460061,-65.6489329153442,TROON,55.5444127055824,-4.67361271972649,1
Bathurst,47.6166891460061,-65.6489329153442,Tilbury Docks,51.454605122463,0.346938878173947,1
Bathurst,47.6166891460061,-65.6489329153442,Skibbereen,51.5486,-9.2636,1
Bathurst,47.6166891460061,-65.6489329153442,POOLE,50.7150500000001,-1.98724800000002,1
Bathurst,47.6166891460061,-65.6489329153442,NEWRY,54.1483756060001,-6.32235385399997,1
Bathurst,47.6166891460061,-65.6489329153442,MONTROSE,56.7213304436428,-2.46576667724605,1
Bathurst,47.6166891460061,-65.6489329153442,Lynn (King's Lynn),52.7516798,0.402296300000103,1
Bathurst,47.6166891460061,-65.6489329153442,Llanelli,51.680886,-4.16024800000002,1
Vannes,47.6581346492864,-2.75984999999963,CARDIFF,51.4815810000001,-3.17908999999992,1
Urvoiken,68.3433296076834,15.4633153880851,GRIMSBY,53.5674710000001,-0.0807839999998805,1
Umea,63.8253913595555,20.2604183386227,SUNDERLAND,54.9068690000001,-1.38380099999989,1
Umea,63.8253913595555,20.2604183386227,Shoreham-by-Sea,50.8342086000001,-0.271555799999987,1
Baltimore,39.2909022702315,-76.6096033227539,WIGTOWN,54.8676447222298,-4.44449749206541,1
Baltimore,39.2909022702315,-76.6096033227539,WEXFORD,52.3386830540001,-6.45647567999993,1
Baltimore,39.2909022702315,-76.6096033227539,TROON,55.5444127055824,-4.67361271972649,1
Baltimore,39.2909022702315,-76.6096033227539,Surrey Commercial Docks,51.4970097932452,-0.0483259357263694,1
Baltimore,39.2909022702315,-76.6096033227539,RUNCORN,53.3420780000001,-2.72967299999999,1
Baltimore,39.2909022702315,-76.6096033227539,Middlesbrough,54.5742270000001,-1.23495600000001,1
Vannes,47.6581346492864,-2.75984999999963,RUNCORN,53.3420780000001,-2.72967299999999,1
Vannes,47.6581346492864,-2.75984999999963,MONTROSE,56.7213304436428,-2.46576667724605,1
Vannes,47.6581346492864,-2.75984999999963,FLEETWOOD,53.9154477593217,-3.01331410565124,1
Bath,51.3810641,-2.35901669999993,DUNDEE,56.4612028818325,-2.96765932817017,1
Bath,51.3810641,-2.35901669999993,BRISTOL,51.4545130000001,-2.58790999999997,1
Barnstaple,51.0784564808267,-4.06095583599865,DUNDEE,56.4612028818325,-2.96765932817017,1
Bangkok,13.753370634814,100.504808542328,SUNDERLAND,54.9068690000001,-1.38380099999989,1
Bangkok,13.753370634814,100.504808542328,DUBLIN,53.346388727,-6.21662037199997,1
Bathurst,47.6166891460061,-65.6489329153442,IPSWICH,52.056736,1.14822000000004,1
Bathurst,47.6166891460061,-65.6489329153442,GOOLE,53.7029410000001,-0.876380999999981,1
Bahia,-12.955,-38.505,Tyne Ports,55.0179189721861,-1.42556335449211,1
Bahia,-12.955,-38.505,TILBURY DOCKS,51.454605122463,0.346938878173947,1
Bahia,-12.955,-38.505,SOUTHAMPTON,50.9097004,-1.40435090000005,1
Baltimore,39.2909022702315,-76.6096033227539,MANCHESTER,53.4807593,-2.24263050000002,1
Baltimore,39.2909022702315,-76.6096033227539,LEITH,55.9765554947196,-3.16607291534422,1
Baltimore,39.2909022702315,-76.6096033227539,KIRKCALDY,56.109236880424,-3.16149504760739,1
Baltimore,39.2909022702315,-76.6096033227539,HULL,53.7456708999999,-0.336741299999971,1
Baltimore,39.2909022702315,-76.6096033227539,Hartlepool,54.6917449999999,-1.21292600000004,1
Baltimore,39.2909022702315,-76.6096033227539,Goole,53.7029410000001,-0.876380999999981,1
Baltimore,39.2909022702315,-76.6096033227539,GLOUCESTER,51.8642449,-2.23815599999989,1
Ventspils,57.4,21.5333,FLEETWOOD,53.9154477593217,-3.01331410565124,1
Ventspils,57.4,21.5333,CORK,51.9014959520001,-8.44685895399994,1
Ventspils,57.4,21.5333,BRISTOL (TILBURY DOCK),51.4545130000001,-2.58790999999997,1
Ventspils,57.4,21.5333,Berwick-upon-Tweed,55.7702420000001,-2.00539499999996,1
Ventspils,57.4,21.5333,AVONMOUTH DOCK,51.501958264588,-2.70636874389645,1
Ventspils,57.4,21.5333,ALLOA,56.1163031824617,-3.79518671321335,1
Auray,47.6667153763157,-2.98168918518064,Llanelli,51.680886,-4.16024800000002,1
Auray,47.6667153763157,-2.98168918518064,BRIDPORT,50.7335769,-2.7583009999999,1
Bahia,-12.955,-38.505,Newport,51.584151,-2.99766399999993,1
Bahia,-12.955,-38.505,Lerwick,60.155,-1.145,1
Bahia,-12.955,-38.505,GREENOCK,55.9505077629267,-4.75971798437838,1
Axmar,60.9992509573603,17.1272000900269,LONDON,51.5073509000001,-0.127758299999982,1
Axmar,60.9992509573603,17.1272000900269,LIVERPOOL,53.4083714,-2.99157259999998,1
Axmar,60.9992509573603,17.1272000900269,GREENOCK,55.9505077629267,-4.75971798437838,1
Axmar,60.9992509573603,17.1272000900269,DUNDEE,56.4612028818325,-2.96765932817017,1
Auray,47.6667153763157,-2.98168918518064,WICK,58.4430600485415,-3.09285166137693,1
Auray,47.6667153763157,-2.98168918518064,Tilbury Docks,51.454605122463,0.346938878173947,1
Ventspils,57.4,21.5333,LONDONDERRY,55.0114105220001,-7.30041944099997,1
Ventspils,57.4,21.5333,GREENOCK (TILBURY DOCKS),55.9505077629267,-4.75971798437838,1
Ventspils,57.4,21.5333,Granton Harbour,55.9840543311144,-3.22823169311514,1
Baltimore,39.2909022702315,-76.6096033227539,EXETER,50.7184120000001,-3.53389899999991,1
Baltimore,39.2909022702315,-76.6096033227539,ABERDEEN,57.1453346208669,-2.10306332275388,1
Villagarcia,42.5919624599263,-8.76473999999991,Stockton-on-Tees,54.5704551000001,-1.32898209999991,1
Villagarcia,42.5919624599263,-8.76473999999991,POOLE,50.7150500000001,-1.98724800000002,1
Villagarcia,42.5919624599263,-8.76473999999991,LONDON,51.5073509000001,-0.127758299999982,1
Villagarcia,42.5919624599263,-8.76473999999991,LIVERPOOL,53.4083714,-2.99157259999998,1
Villagarcia,42.5919624599263,-8.76473999999991,GOOLE,53.7029410000001,-0.876380999999981,1
Villagarcia,42.5919624599263,-8.76473999999991,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,1
Ventspils,57.4,21.5333,TRURO,50.2631950000001,-5.05104099999994,1
Ventspils,57.4,21.5333,SUNDERLAND,54.9068690000001,-1.38380099999989,1
Ventspils,57.4,21.5333,Stockton-on-Tees,54.5704551000001,-1.32898209999991,1
Audierne,48.023729915953,-4.53988708465567,SWANSEA,51.62144,-3.94364599999994,1
Audierne,48.023729915953,-4.53988708465567,BRISTOL,51.4545130000001,-2.58790999999997,1
Attu,60.178,22.336,SOUTHAMPTON,50.9097004,-1.40435090000005,1
Attu,60.178,22.336,ROCHESTER,51.3880000000001,0.506721000000084,1
Attu,60.178,22.336,LIVERPOOL,53.4083714,-2.99157259999998,1
Attu,60.178,22.336,INVERNESS,57.4827277738256,-4.22737025390621,1
Auray,47.6667153763157,-2.98168918518064,Milford Haven,51.7143060000001,-5.04269709999988,1
Asbacka,61.2829913625468,17.1488198280335,DOVER,51.1278758,1.31340270000004,1
Asbacka,61.2829913625468,17.1488198280335,BRISTOL,51.4545130000001,-2.58790999999997,1
Arendal,58.4701420246829,8.7584524351543,WOODBRIDGE,52.095481,1.31257099999993,1
Arendal,58.4701420246829,8.7584524351543,SWANSEA,51.62144,-3.94364599999994,1
Astoria,46.1897918414537,-123.833778338623,Tilbury Docks,51.454605122463,0.346938878173947,1
Astoria,46.1897918414537,-123.833778338623,NEWRY,54.1483756060001,-6.32235385399997,1
Astoria,46.1897918414537,-123.833778338623,Lynn (King's Lynn),52.7516798,0.402296300000103,1
Astoria,46.1897918414537,-123.833778338623,LONDON,51.5073509000001,-0.127758299999982,1
Astoria,46.1897918414537,-123.833778338623,GLOUCESTER,51.8642449,-2.23815599999989,1
Astoria,46.1897918414537,-123.833778338623,FLEETWOOD,53.9154477593217,-3.01331410565124,1
Astoria,46.1897918414537,-123.833778338623,DOVER,51.1278758,1.31340270000004,1
Asbacka,61.2829913625468,17.1488198280335,WICK,58.4430600485415,-3.09285166137693,1
Asbacka,61.2829913625468,17.1488198280335,Shoreham-by-Sea,50.8342086000001,-0.271555799999987,1
Asbacka,61.2829913625468,17.1488198280335,NEWPORT,51.584151,-2.99766399999993,1
Villagarcia,42.5919624599263,-8.76473999999991,Tilbury Docks,51.454605122463,0.346938878173947,1
Villagarcia,42.5919624599263,-8.76473999999991,SWANSEA,51.62144,-3.94364599999994,1
Arendal,58.4701420246829,8.7584524351543,SLIGO,54.277488562,-8.48034919799994,1
Arendal,58.4701420246829,8.7584524351543,Silvertown,51.5,0.03,1
